N,Linear,Sum,Product,Polynom,Polynom Horner,Bubble sort,Quick sort,Tim sort,Matrix product
1,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,1
3,0,0,0,0,0,0,0,0,2
4,0,0,0,0,0,0,0,0,3
5,0,0,0,0,0,0,1,0,3
6,0,1,0,0,1,0,1,0,5
7,0,0,0,0,1,1,1,0,7
8,0,0,0,0,1,1,1,0,10
9,0,0,0,0,1,1,1,0,14
10,0,0,0,0,1,1,1,1,17
11,0,0,0,0,1,1,1,1,22
12,0,0,0,1,1,1,1,1,27
13,0,0,0,1,1,2,1,1,34
14,0,0,0,1,1,2,2,1,40
15,0,0,0,1,1,2,2,1,49
16,1,0,0,1,1,2,2,1,58
17,0,0,0,1,1,3,2,1,71
18,1,0,0,1,1,3,2,1,86
19,0,0,0,1,1,3,2,1,96
20,1,1,1,1,1,4,2,1,112
21,1,1,1,1,1,4,2,1,127
22,1,1,1,1,1,4,2,1,149
23,1,1,1,1,1,5,2,1,165
24,1,1,1,1,1,5,3,2,190
25,1,1,1,1,1,5,3,2,220
26,1,1,1,1,1,6,3,2,248
27,1,1,1,1,1,7,3,2,268
28,1,1,1,1,1,7,3,2,298
29,1,1,1,1,2,7,3,2,327
30,1,1,1,1,2,8,4,2,373
31,1,1,1,1,2,8,4,2,399
32,1,1,1,1,2,8,4,3,434
33,1,1,1,1,2,9,4,3,486
34,1,1,1,1,2,10,4,3,530
35,1,1,1,1,2,10,4,3,571
36,1,1,1,1,2,11,4,3,622
37,1,1,1,1,2,12,4,3,684
38,1,1,1,1,2,12,5,4,747
39,1,1,1,1,2,13,5,4,805
40,1,1,1,1,2,13,5,4,864
41,1,1,1,1,2,14,5,4,935
42,1,1,1,1,2,15,5,4,1001
43,1,1,1,1,2,15,6,4,1077
44,1,1,1,1,2,16,5,4,1127
45,1,3,1,2,2,16,5,5,1230
46,1,1,1,2,2,19,6,5,1383
47,1,1,1,2,3,20,6,5,1464
48,1,1,1,2,3,20,7,6,1564
49,1,1,1,2,2,21,7,6,1656
50,1,1,1,2,3,22,7,6,1757
51,1,1,1,2,2,23,7,6,1856
52,1,1,1,2,3,23,7,6,1974
53,1,1,1,2,3,24,7,6,2092
54,1,1,1,2,3,25,7,7,2225
55,1,1,1,2,3,26,8,7,2345
56,1,1,1,2,3,27,8,7,2485
57,2,1,1,2,3,27,8,7,2605
58,1,1,1,2,3,29,8,8,2791
59,1,1,1,2,3,30,8,8,2950
60,1,2,3,3,3,30,8,8,3091
61,1,1,1,2,3,33,9,8,3272
62,2,1,1,2,3,29,8,8,3189
63,1,1,1,2,3,32,8,8,3380
64,1,1,1,2,3,32,8,8,3568
65,1,2,1,2,3,36,9,11,4004
66,2,1,2,2,3,37,9,11,4198
67,1,2,2,6,4,35,8,10,4076
68,1,1,1,2,3,37,9,10,4288
69,1,1,2,3,3,38,9,11,4549
70,1,1,1,2,3,39,9,11,4952
71,2,1,1,2,3,42,10,11,5237
72,2,2,1,2,3,44,11,12,5516
73,2,2,2,2,4,45,11,11,5761
74,2,1,2,2,4,46,11,12,5970
75,2,2,2,3,4,48,11,12,6224
76,2,2,1,2,3,43,10,10,6124
77,2,2,2,2,4,48,11,12,6456
78,2,2,1,3,4,50,11,12,6815
79,2,2,2,3,4,53,12,12,7268
80,2,1,2,2,3,47,10,11,7259
81,2,2,2,3,4,54,11,12,8095
82,2,2,2,3,4,57,12,13,8350
83,2,2,2,3,4,58,12,12,8758
84,2,2,2,3,4,60,13,13,9007
85,2,2,2,3,4,61,12,13,9349
86,2,2,2,3,6,65,13,14,9834
87,2,2,2,3,4,56,11,11,9430
88,2,2,2,3,4,62,13,13,9802
89,2,2,2,3,4,63,12,13,10150
90,2,2,2,3,4,65,13,13,10487
91,2,2,2,3,4,67,13,14,10845
92,2,2,2,3,4,68,13,13,11210
93,2,2,2,3,4,70,13,14,11611
94,2,2,2,3,4,71,14,14,11992
95,2,2,2,3,5,74,14,14,12417
96,2,2,2,3,5,75,14,14,12709
97,2,2,2,3,4,75,15,14,13175
98,2,2,2,3,5,77,14,14,13619
99,2,2,2,3,5,78,14,15,14019
100,2,2,2,3,5,85,14,15,14800
101,2,2,2,3,5,83,15,15,14932
102,2,2,2,3,5,83,15,15,15303
103,2,2,2,3,5,85,15,15,15771
104,2,2,2,5,12,85,15,15,16782
105,2,2,2,3,5,94,16,16,16850
106,2,2,2,3,5,90,15,15,17099
107,2,2,2,3,5,91,15,16,17547
108,2,2,2,3,5,92,15,16,17998
109,2,2,2,3,5,94,16,25,18585
110,2,2,2,3,5,95,16,16,19128
111,2,2,2,4,5,98,16,16,19697
112,2,2,2,3,5,98,17,17,20221
113,2,3,2,3,5,102,16,17,20646
114,2,2,2,3,5,105,16,18,21226
115,3,2,2,3,5,104,17,18,21799
116,2,2,2,3,5,107,17,19,22396
117,2,2,2,3,5,117,17,18,22955
118,2,2,2,4,5,110,17,18,23525
119,2,2,2,4,5,111,17,20,24471
120,2,2,2,4,6,118,18,19,25469
121,2,2,2,4,6,119,18,20,25797
122,2,2,2,4,6,118,18,19,26054
123,2,2,2,4,5,120,18,19,26689
124,2,2,2,4,6,124,19,20,27840
125,2,3,2,4,6,126,19,21,28590
126,2,3,3,4,5,129,19,21,28702
127,2,2,2,4,6,128,19,20,29383
128,2,2,2,4,6,129,19,21,29989
129,2,2,2,4,6,132,19,23,31091
130,3,3,2,4,6,136,20,24,32346
131,3,3,2,4,6,140,20,24,32927
132,3,2,2,4,6,137,20,24,32938
133,2,2,3,4,6,141,20,24,33832
134,3,3,2,4,6,143,20,23,34959
135,3,3,3,4,6,156,22,25,37671
136,3,3,3,4,7,156,21,25,38568
137,3,3,3,4,7,159,22,25,39385
138,3,3,3,4,7,183,22,26,39410
139,3,3,3,5,7,166,22,26,41208
140,3,3,3,4,7,165,23,26,41941
141,3,3,2,4,7,166,23,27,42907
142,3,3,3,4,7,171,23,26,41366
143,3,3,3,4,6,162,22,24,41745
144,3,3,3,4,6,164,22,25,44773
145,3,3,3,4,7,176,23,26,46482
146,3,3,3,5,7,187,24,27,47277
147,3,3,3,4,7,180,24,26,47352
148,3,3,3,4,7,176,23,26,47223
149,3,3,3,7,6,177,22,26,52863
150,3,3,3,5,10,192,23,26,56117
151,3,3,3,7,7,207,24,26,
152,3,3,3,5,7,190,24,27,
153,3,3,3,5,7,192,24,27,
154,3,3,3,5,7,194,24,27,
155,3,3,3,4,7,198,25,27,
156,3,3,3,5,7,201,25,27,
157,3,3,3,5,7,202,25,27,
158,3,3,3,5,7,203,25,28,
159,3,3,3,5,7,205,25,27,
160,3,3,3,5,7,220,26,28,
161,3,3,3,5,7,212,25,28,
162,3,3,3,5,8,216,26,28,
163,3,3,3,5,7,218,26,28,
164,3,3,3,5,7,219,26,29,
165,3,3,3,5,8,223,26,29,
166,3,3,3,5,7,223,26,29,
167,3,3,3,5,8,227,26,28,
168,3,3,3,5,8,231,26,29,
169,3,3,3,5,7,234,26,30,
170,3,3,3,5,8,235,27,29,
171,3,3,3,5,8,238,27,30,
172,3,4,3,5,8,240,28,30,
173,3,3,3,5,8,246,28,31,
174,3,3,3,5,8,247,28,30,
175,3,3,3,5,8,251,28,31,
176,3,3,3,5,8,252,28,31,
177,3,3,3,5,8,256,29,31,
178,3,3,3,5,8,259,28,32,
179,3,3,3,5,8,261,29,32,
180,4,4,3,5,8,265,29,32,
181,3,3,3,6,9,273,29,32,
182,3,3,3,5,8,270,29,33,
183,4,3,4,5,8,276,30,33,
184,4,3,4,5,8,278,30,33,
185,3,4,3,5,9,282,30,34,
186,3,3,3,6,8,285,30,34,
187,4,4,4,6,9,285,30,33,
188,4,3,4,6,9,290,31,35,
189,4,4,3,6,9,291,30,35,
190,4,3,3,6,8,293,30,35,
191,4,4,3,6,9,300,31,35,
192,4,4,4,6,9,303,31,36,
193,4,4,3,6,9,305,31,37,
194,4,4,4,6,9,308,31,37,
195,4,4,4,6,9,313,32,38,
196,3,3,3,6,9,318,32,36,
197,4,4,4,6,9,318,33,38,
198,4,4,3,6,9,325,33,38,
199,4,4,3,6,9,325,33,38,
200,4,4,4,6,9,332,33,37,
201,4,4,4,6,9,329,33,37,
202,4,4,3,6,9,334,34,38,
203,4,4,4,6,9,338,33,37,
204,4,4,4,6,10,340,34,39,
205,4,4,4,6,9,347,34,39,
206,4,4,4,6,9,348,34,39,
207,4,4,4,6,9,352,35,38,
208,4,4,4,6,9,356,35,38,
209,4,4,4,6,9,360,35,39,
210,4,4,4,6,10,365,35,39,
211,4,4,4,6,10,366,35,39,
212,4,4,4,6,9,369,35,39,
213,4,4,4,7,10,373,35,39,
214,4,4,4,6,10,378,35,39,
215,4,4,4,7,10,383,37,39,
216,4,4,4,7,10,384,37,39,
217,4,4,4,7,10,388,36,39,
218,4,4,4,7,10,391,36,40,
219,4,4,4,7,10,397,37,40,
220,4,4,4,7,10,398,36,41,
221,4,4,4,6,10,403,37,41,
222,4,4,4,7,10,409,38,41,
223,4,4,4,7,10,410,37,41,
224,4,4,4,7,10,415,37,41,
225,4,4,4,6,10,419,37,41,
226,4,4,4,6,11,425,38,42,
227,4,5,4,7,10,424,38,42,
228,5,4,4,7,10,429,38,42,
229,4,4,4,7,10,435,39,42,
230,4,4,4,7,10,434,38,43,
231,4,4,4,7,10,440,39,43,
232,4,4,4,7,10,441,38,43,
233,4,5,4,7,10,446,39,43,
234,4,4,4,7,11,452,39,44,
235,5,4,4,7,10,455,38,44,
236,4,4,4,7,11,462,40,43,
237,5,4,4,7,11,463,40,44,
238,4,4,4,7,11,467,40,44,
239,4,4,4,7,11,471,40,44,
240,4,4,4,7,11,476,40,44,
241,5,5,4,7,11,479,40,45,
242,4,4,4,7,11,483,41,45,
243,4,4,4,7,11,485,40,46,
244,5,5,4,7,11,490,39,46,
245,4,4,4,7,11,496,41,46,
246,5,5,4,7,11,503,41,46,
247,4,5,4,7,11,500,43,47,
248,5,4,4,7,11,506,42,47,
249,4,4,4,7,11,511,42,47,
250,4,5,4,7,11,518,42,48,
251,5,4,4,7,11,520,42,46,
252,4,5,4,7,11,530,43,48,
253,5,5,5,8,11,533,43,48,
254,5,5,4,7,11,534,43,48,
255,5,4,4,8,11,534,43,47,
256,4,4,5,8,11,543,43,49,
257,5,4,4,7,12,546,43,54,
258,5,5,4,7,11,549,44,53,
259,5,5,5,8,11,552,44,54,
260,5,4,5,8,12,556,44,53,
261,5,5,4,8,12,563,44,54,
262,5,5,5,7,12,565,44,54,
263,5,5,5,8,12,577,44,54,
264,5,5,4,7,12,580,45,54,
265,5,5,5,8,12,579,45,54,
266,5,5,5,8,12,584,45,54,
267,5,5,5,8,12,586,45,54,
268,5,5,5,8,12,592,46,55,
269,5,5,5,8,12,598,45,55,
270,5,5,5,8,12,600,45,55,
271,5,5,5,8,12,605,46,56,
272,5,5,5,8,12,611,47,54,
273,5,5,5,8,12,617,46,54,
274,5,5,5,8,12,619,46,56,
275,5,5,5,8,12,627,52,51,
276,4,5,5,8,12,628,47,57,
277,5,5,5,8,13,646,47,56,
278,5,5,5,9,13,659,47,57,
279,5,5,5,8,13,663,48,56,
280,5,5,5,8,13,663,48,56,
281,5,5,5,8,13,665,48,56,
282,5,5,5,8,12,671,49,57,
283,5,5,5,8,13,675,48,57,
284,5,5,5,9,13,681,49,57,
285,5,5,5,9,13,688,49,57,
286,6,5,5,9,13,690,50,57,
287,5,5,5,9,13,694,48,59,
288,5,5,5,9,13,702,51,58,
289,5,5,5,9,13,709,49,58,
290,5,5,5,8,13,709,49,58,
291,5,5,5,9,13,716,49,59,
292,5,6,5,9,13,719,50,60,
293,5,5,5,9,14,725,51,58,
294,5,5,5,9,13,730,51,59,
295,5,5,6,9,14,735,51,59,
296,5,5,5,9,14,743,51,59,
297,5,5,5,9,14,748,51,59,
298,5,5,5,9,14,751,51,59,
299,5,5,5,9,13,757,51,60,
300,5,5,6,9,13,760,52,60,
301,5,5,6,9,14,762,52,60,
302,6,5,5,9,14,769,52,61,
303,5,6,5,9,13,773,54,61,
304,5,5,6,9,14,779,53,61,
305,6,5,5,9,14,789,54,61,
306,6,5,6,9,14,793,53,61,
307,6,6,5,9,14,797,53,62,
308,6,6,5,9,14,800,54,62,
309,6,5,6,9,14,808,55,62,
310,6,5,5,9,14,809,54,62,
311,5,5,6,9,14,812,54,62,
312,6,6,6,9,14,818,54,64,
313,5,6,6,9,14,821,63,65,
314,6,5,6,9,14,830,55,63,
315,6,6,6,9,14,839,55,64,
316,6,6,5,10,14,842,56,66,
317,6,6,6,9,14,844,55,64,
318,6,6,6,9,14,863,54,63,
319,6,5,6,9,14,840,54,64,
320,6,5,6,9,14,844,55,63,
321,6,6,5,9,14,853,56,64,
322,6,6,5,9,14,858,55,64,
323,6,6,6,10,14,861,56,65,
324,6,6,6,9,15,876,57,65,
325,6,6,6,9,14,876,56,65,
326,6,5,6,9,15,875,57,65,
327,6,6,6,9,14,882,55,65,
328,6,6,5,9,14,885,56,66,
329,6,6,6,9,15,893,57,65,
330,6,6,6,10,15,901,56,66,
331,6,6,6,9,15,904,57,67,
332,6,6,6,9,15,908,57,67,
333,6,6,6,10,14,919,58,66,
334,6,6,7,9,15,918,57,66,
335,6,6,6,10,14,926,58,66,
336,6,6,6,10,15,934,59,67,
337,6,6,6,10,15,939,60,64,
338,6,6,5,9,15,968,61,71,
339,6,6,6,10,16,1005,62,72,
340,6,6,6,10,16,1018,61,73,
341,6,6,6,10,16,998,57,68,
342,6,6,6,10,16,1004,62,72,
343,6,7,6,10,16,1017,62,72,
344,6,6,6,11,16,1025,63,72,
345,6,6,7,10,16,1021,62,74,
346,6,7,6,10,16,1042,63,72,
347,6,7,7,10,16,1045,64,73,
348,6,6,6,11,17,1039,65,73,
349,6,7,6,11,16,1054,63,73,
350,7,6,7,11,16,1058,64,73,
351,6,6,6,11,17,966,59,69,
352,6,6,6,10,15,1017,61,68,
353,6,6,6,10,16,1025,61,69,
354,6,6,6,10,16,1031,61,70,
355,6,6,6,10,15,1038,61,70,
356,6,6,6,10,16,1045,62,70,
357,6,6,6,10,16,1045,62,70,
358,6,6,6,10,16,1054,62,70,
359,6,6,6,10,16,1057,62,70,
360,6,6,6,11,16,1063,62,71,
361,6,6,6,10,16,1071,62,70,
362,6,6,6,11,16,1072,62,73,
363,6,6,7,10,16,1084,62,70,
364,6,6,6,11,16,1089,63,73,
365,6,6,6,11,16,1088,65,72,
366,6,6,6,11,16,1100,64,72,
367,6,6,6,10,16,1104,64,73,
368,7,6,6,11,16,1110,63,74,
369,7,6,6,11,16,1119,63,73,
370,6,6,6,11,16,1124,65,73,
371,7,6,6,11,16,1129,64,74,
372,7,6,6,11,16,1141,64,75,
373,7,7,6,11,16,1140,64,73,
374,6,7,7,11,16,1153,65,76,
375,6,6,6,11,16,1156,65,76,
376,7,7,7,11,16,1162,65,75,
377,7,6,7,11,16,1163,66,76,
378,7,6,7,11,17,1173,65,75,
379,7,7,6,11,17,1186,66,75,
380,7,7,6,11,17,1185,65,77,
381,7,7,6,11,17,1197,66,76,
382,7,6,7,11,17,1203,67,77,
383,7,7,7,12,17,1200,66,80,
384,7,7,6,11,17,1228,67,77,
385,7,7,7,11,17,1219,67,80,
386,7,7,7,11,17,1225,68,80,
387,7,7,7,11,17,1225,67,81,
388,7,7,7,11,17,1233,67,79,
389,7,7,7,11,17,1237,67,80,
390,7,7,7,11,17,1255,68,81,
391,7,7,7,11,17,1258,68,80,
392,7,7,7,11,17,1266,69,80,
393,7,7,7,11,17,1268,68,80,
394,7,7,7,11,17,1270,68,80,
395,7,7,7,11,17,1277,69,81,
396,7,7,7,11,17,1290,68,82,
397,7,7,7,11,17,1289,69,82,
398,7,7,7,11,17,1301,69,81,
399,7,7,7,11,17,1297,69,80,
400,7,7,7,11,17,1298,70,82,
401,7,7,7,12,18,1308,70,82,
402,7,7,7,12,17,1321,72,81,
403,7,7,7,11,18,1333,70,83,
404,7,7,7,11,18,1335,70,82,
405,7,7,7,12,18,1348,72,84,
406,7,7,7,11,17,1348,71,84,
407,7,7,7,12,18,1369,72,83,
408,7,7,7,12,18,1367,71,83,
409,7,7,7,11,18,1365,72,82,
410,7,7,7,12,18,1372,71,82,
411,7,7,7,12,18,1386,72,84,
412,7,7,7,12,18,1392,72,84,
413,7,7,7,12,18,1401,72,84,
414,7,7,7,12,18,1400,73,85,
415,7,7,7,12,18,1407,72,85,
416,7,8,7,12,18,1427,73,86,
417,7,7,7,12,18,1423,74,84,
418,7,7,7,12,18,1422,73,85,
419,7,7,7,12,18,1440,73,84,
420,7,7,8,12,18,1449,74,86,
421,8,7,7,12,18,1459,73,85,
422,7,7,7,12,19,1450,74,87,
423,7,7,7,12,18,1469,75,86,
424,7,7,7,12,18,1468,75,87,
425,8,7,7,12,18,1474,77,86,
426,7,8,7,12,18,1471,73,88,
427,7,7,7,13,19,1533,77,90,
428,8,8,8,13,19,1576,79,93,
429,8,8,8,13,19,1581,77,92,
430,8,8,7,13,19,1597,80,92,
431,8,8,8,13,20,1598,78,95,
432,8,8,8,13,20,1611,81,94,
433,8,8,8,13,19,1619,80,94,
434,8,8,8,13,20,1626,80,94,
435,8,8,8,13,20,1639,81,94,
436,8,8,8,13,20,1641,82,93,
437,8,8,8,13,20,1646,82,95,
438,8,8,8,13,20,1650,81,95,
439,8,8,8,13,20,1665,83,96,
440,8,8,8,13,20,1670,81,97,
441,8,8,8,13,20,1677,81,96,
442,8,8,8,13,20,1683,82,95,
443,8,8,8,13,20,1696,84,96,
444,8,8,8,13,20,1699,83,96,
445,8,8,8,13,20,1704,82,97,
446,8,8,8,13,20,1720,83,97,
447,8,8,8,13,20,1725,85,96,
448,8,8,8,13,21,1729,83,98,
449,8,8,8,13,20,1733,83,99,
450,8,8,8,14,20,1747,83,100,
451,8,8,8,13,20,1750,85,99,
452,8,8,8,14,21,1761,85,99,
453,8,8,8,13,20,1768,84,100,
454,8,8,8,13,21,1780,85,101,
455,8,8,8,14,21,1783,84,101,
456,8,8,8,14,21,1784,86,100,
457,8,8,8,13,21,1800,84,101,
458,8,8,8,14,21,1806,84,101,
459,8,9,8,13,20,1811,85,101,
460,8,8,8,14,21,1825,87,100,
461,9,8,8,13,21,1831,86,101,
462,9,8,8,14,21,1841,86,102,
463,9,8,8,13,21,1850,86,102,
464,8,8,8,14,21,1865,87,102,
465,8,9,8,14,21,1866,89,102,
466,9,8,8,14,21,1877,87,101,
467,8,8,8,14,21,1882,86,103,
468,8,8,8,14,22,1890,88,103,
469,9,8,8,14,21,1895,87,104,
470,9,8,8,14,21,1902,86,103,
471,8,8,9,14,21,1902,89,103,
472,8,8,8,14,21,1916,89,103,
473,8,8,8,15,21,1918,89,104,
474,9,10,8,14,22,1932,88,103,
475,8,8,8,14,22,1942,89,103,
476,9,8,8,14,22,1944,89,104,
477,9,9,8,14,21,1960,88,105,
478,9,9,8,14,22,1956,90,105,
479,9,8,8,14,22,1971,91,104,
480,9,9,9,14,22,1981,89,106,
481,9,8,8,14,22,1993,89,106,
482,9,8,8,14,22,1990,89,105,
483,9,9,8,14,22,1996,90,105,
484,9,9,8,14,22,2006,90,106,
485,9,9,9,14,22,2021,90,106,
486,9,9,8,15,22,2030,90,108,
487,9,9,8,14,22,2062,90,107,
488,9,8,9,14,22,2054,91,106,
489,9,9,8,14,22,2058,91,107,
490,9,9,9,15,23,1921,85,100,
491,8,8,8,14,21,1966,88,101,
492,8,8,8,14,21,1952,87,101,
493,8,8,8,13,21,1967,88,101,
494,8,8,8,14,21,1982,88,102,
495,9,8,8,14,21,1981,88,102,
496,9,8,8,14,21,1992,88,103,
497,8,8,8,14,21,2001,88,103,
498,8,8,8,14,21,2011,89,103,
499,9,8,8,14,21,2017,89,103,
500,9,8,8,14,21,2024,88,103,
501,9,8,8,14,21,2034,89,104,
502,9,8,8,14,21,2045,88,104,
503,9,9,8,14,21,2048,89,105,
504,8,8,8,14,22,2068,91,104,
505,9,8,8,14,21,2069,91,105,
506,9,9,9,14,22,2071,89,105,
507,9,8,8,14,22,2081,91,106,
508,9,8,8,14,22,2081,91,105,
509,9,8,9,14,22,2092,91,107,
510,9,8,8,14,22,2104,93,107,
511,9,8,9,15,22,2116,90,107,
512,9,9,8,14,22,2113,90,107,
513,9,8,8,14,23,2123,92,115,
514,9,9,8,14,22,2138,91,116,
515,9,9,9,14,22,2142,92,115,
516,9,9,8,14,22,2156,92,116,
517,9,9,9,15,22,2159,93,116,
518,9,8,9,15,22,2173,92,116,
519,9,9,8,15,22,2181,91,117,
520,9,9,8,14,22,2194,94,116,
521,9,9,9,15,22,2198,92,116,
522,9,9,9,14,22,2206,93,117,
523,9,9,8,14,23,2221,93,117,
524,9,9,9,15,23,2230,93,117,
525,9,9,9,15,22,2237,94,117,
526,9,9,9,14,22,2245,96,116,
527,9,9,9,14,23,2256,95,117,
528,10,9,9,15,23,2268,95,117,
529,9,9,9,15,22,2270,95,118,
530,9,9,9,15,23,2278,95,117,
531,9,9,9,15,22,2279,96,118,
532,9,9,9,15,23,2299,96,118,
533,9,9,9,15,22,2298,95,118,
534,9,9,9,15,23,2306,97,118,
535,9,9,9,15,23,2323,96,119,
536,9,9,9,15,23,2327,95,119,
537,10,9,9,15,23,2336,97,119,
538,9,9,9,15,23,2350,96,119,
539,9,9,9,15,23,2426,98,120,
540,9,10,9,16,23,2373,99,119,
541,9,9,9,15,23,2388,97,119,
542,9,9,9,15,23,2392,98,120,
543,9,9,9,15,23,2402,97,120,
544,9,9,9,16,23,2403,100,121,
545,10,10,9,15,23,2417,99,120,
546,9,9,9,16,23,2423,97,120,
547,9,9,9,16,24,2429,98,120,
548,10,9,9,15,23,2443,98,120,
549,9,10,9,15,23,2445,99,120,
550,9,9,9,15,23,2454,100,121,
551,9,9,9,16,24,2473,99,122,
552,10,9,9,15,24,2477,98,120,
553,9,9,9,16,23,2482,100,122,
554,9,10,9,16,24,2491,100,121,
555,10,9,9,16,24,2504,101,121,
556,10,9,10,15,24,2506,100,121,
557,9,10,9,15,24,2517,100,123,
558,9,9,9,16,24,2526,101,123,
559,9,9,9,15,24,2545,102,123,
560,9,9,9,16,24,2545,101,123,
561,10,10,9,16,24,2567,103,123,
562,10,10,10,15,24,2573,101,124,
563,10,10,9,16,25,2580,103,123,
564,10,9,9,16,24,2590,103,124,
565,10,10,9,16,24,2582,102,123,
566,10,9,9,17,24,2597,101,124,
567,10,10,10,16,24,2613,102,124,
568,9,9,9,16,24,2618,102,126,
569,10,9,9,16,24,2629,103,125,
570,10,9,9,16,24,2634,104,125,
571,10,9,10,16,24,2641,103,125,
572,10,10,9,16,24,2662,103,126,
573,10,10,9,16,25,2666,103,126,
574,10,10,9,16,25,2667,105,126,
575,10,10,10,16,25,2691,103,127,
576,10,10,9,16,25,2700,105,127,
577,10,10,10,16,24,2704,105,130,
578,10,10,10,16,24,2710,104,128,
579,10,10,9,16,25,2712,105,128,
580,10,10,10,16,24,2732,106,129,
581,10,10,9,16,25,2737,107,128,
582,10,9,10,16,24,2748,104,129,
583,10,10,9,16,25,2764,106,129,
584,10,10,10,16,26,2769,106,129,
585,10,10,10,16,25,2792,109,129,
586,10,10,10,16,25,2797,106,129,
587,10,10,10,16,25,2811,109,130,
588,10,10,10,16,25,2806,107,130,
