N,Linear,Sum,Product,Polynom,Polynom Horner,Bubble sort,Quick sort,Tim sort,Matrix product
589,10,10,9,17,25,2815,106,130,
590,10,10,10,16,25,2837,108,130,
591,10,10,10,17,25,2843,108,131,
592,10,10,10,16,25,2845,105,130,
593,10,10,10,16,25,2885,110,132,
594,10,10,10,17,25,2894,111,132,
595,10,10,10,17,26,2871,108,130,
596,10,10,10,16,25,2872,108,131,
597,10,10,10,16,26,2881,111,130,
598,10,10,10,16,25,2910,109,130,
599,10,10,10,18,25,2917,111,131,
600,10,10,10,17,25,2911,109,132,
601,10,10,10,16,26,2933,111,132,
602,10,10,10,17,25,2935,109,132,
603,10,10,10,16,26,2957,109,132,
604,10,10,10,17,25,2951,110,132,
605,10,10,10,16,25,2968,111,132,
606,10,10,10,17,26,2962,111,133,
607,11,10,11,17,26,2967,111,133,
608,10,10,10,17,26,2978,110,133,
609,10,10,10,17,26,3000,110,133,
610,10,10,10,17,26,3012,111,132,
611,10,10,10,17,27,3019,113,135,
612,11,10,10,17,26,3024,112,134,
613,10,10,10,17,26,3031,111,134,
614,10,10,10,17,26,3052,112,133,
615,10,10,10,17,26,3055,110,134,
616,10,10,10,17,26,3069,111,135,
617,10,10,10,18,27,3088,114,136,
618,10,10,10,18,26,3144,120,143,
619,11,11,11,18,28,3308,119,143,
620,11,11,11,18,28,3321,120,144,
621,11,11,11,18,28,3322,122,145,
622,11,11,11,19,28,3336,120,145,
623,11,11,11,18,28,3353,121,145,
624,11,11,11,18,28,3218,116,136,
625,11,11,11,17,27,3194,116,137,
626,11,10,11,18,27,3216,116,138,
627,11,11,11,18,27,3222,116,138,
628,10,11,11,18,26,3225,116,142,
629,11,11,10,18,27,3242,115,140,
630,11,11,10,18,27,3256,116,140,
631,11,11,11,18,27,3270,117,140,
632,11,11,10,18,27,3281,117,142,
633,11,11,11,18,27,3309,117,141,
634,11,11,11,18,27,3302,118,140,
635,11,11,11,18,28,3307,117,142,
636,11,11,11,18,28,3333,117,143,
637,11,11,11,18,28,3334,118,142,
638,11,11,11,18,27,3350,119,142,
639,11,11,11,18,28,3354,118,145,
640,11,11,11,18,28,3370,118,141,
641,11,11,11,18,28,3378,120,147,
642,11,11,11,18,28,3385,118,144,
643,11,11,11,18,28,3401,120,145,
644,11,11,11,18,27,3400,120,146,
645,11,11,11,18,28,3402,121,145,
646,11,11,11,18,28,3428,121,148,
647,11,11,11,18,28,3441,120,147,
648,12,11,11,18,28,3435,120,147,
649,11,11,11,18,28,3458,120,145,
650,11,11,11,18,28,3465,120,144,
651,11,11,11,18,28,3479,121,146,
652,11,11,11,19,28,3489,122,147,
653,11,11,11,18,28,3513,123,148,
654,11,11,11,19,28,3526,121,150,
655,11,11,11,18,28,3526,122,147,
656,11,11,11,19,29,3536,122,153,
657,11,11,11,18,29,3554,122,148,
658,11,11,11,18,29,3544,122,151,
659,11,11,11,19,29,3649,124,149,
660,12,11,11,19,29,3741,125,149,
661,11,11,11,19,29,3529,121,145,
662,11,11,11,18,28,3549,123,147,
663,11,11,11,18,28,3552,120,146,
664,11,11,11,18,28,3568,123,148,
665,11,11,11,19,28,3591,121,146,
666,11,11,11,19,29,3591,123,147,
667,11,11,11,18,28,3611,122,148,
668,11,11,11,19,28,3613,123,146,
669,11,11,11,18,28,3638,122,147,
670,11,11,11,18,28,3633,125,147,
671,11,11,12,18,29,3650,126,148,
672,12,11,11,19,28,3665,124,148,
673,11,11,11,18,28,3676,125,148,
674,12,11,11,19,29,3691,126,149,
675,11,11,11,19,29,3690,126,149,
676,11,11,11,19,29,3697,124,148,
677,11,11,11,19,29,3711,126,149,
678,11,12,11,18,29,3714,125,149,
679,12,11,11,18,29,3733,126,150,
680,11,11,11,18,29,3750,125,149,
681,11,12,11,19,29,3771,127,150,
682,11,11,12,20,29,3781,126,150,
683,12,11,12,19,29,3779,126,151,
684,11,11,11,19,30,3794,127,150,
685,11,12,11,19,29,3817,128,151,
686,11,12,11,19,29,3821,127,150,
687,11,11,11,19,30,3842,127,151,
688,12,11,11,19,29,3846,126,152,
689,12,12,12,19,30,3855,128,151,
690,12,11,11,19,29,3866,130,152,
691,12,11,11,19,30,3873,129,153,
692,12,12,11,19,29,3882,130,153,
693,11,12,11,19,29,3878,130,153,
694,12,12,12,19,29,3901,131,154,
695,12,12,12,20,29,3936,129,154,
696,12,12,12,19,29,3942,131,155,
697,12,12,11,20,29,3944,129,154,
698,12,12,11,20,29,3973,135,162,
699,12,12,12,20,30,3979,129,155,
700,12,12,11,20,30,3962,129,154,
701,12,12,12,20,30,3976,130,155,
702,12,11,12,19,30,3999,132,155,
703,12,12,12,21,30,4015,130,156,
704,12,12,11,20,30,4032,129,155,
705,12,12,12,21,30,4057,132,157,
706,12,12,12,20,30,4062,131,158,
707,12,12,12,20,30,4070,131,159,
708,12,12,12,20,30,4079,133,157,
709,12,12,12,19,30,4093,133,159,
710,12,12,12,19,30,4096,134,160,
711,12,12,12,20,30,4107,132,161,
712,12,12,12,20,30,4119,134,158,
713,12,12,12,20,31,4128,134,159,
714,12,12,12,20,30,4143,133,159,
715,12,12,12,20,30,4149,133,159,
716,12,12,12,20,31,4214,137,173,
717,12,12,12,21,31,4188,135,159,
718,12,12,12,22,31,4200,134,161,
719,12,12,12,20,30,4204,135,159,
720,12,13,12,20,31,4210,135,159,
721,12,12,12,20,30,4227,136,160,
722,12,12,12,20,31,4231,135,161,
723,13,12,12,20,30,4246,137,160,
724,12,12,12,20,31,4277,135,162,
725,12,12,12,20,31,4271,137,160,
726,12,12,12,20,31,4306,134,162,
727,12,12,12,20,31,4294,136,162,
728,12,12,12,20,31,4300,137,161,
729,12,12,12,20,31,4322,137,162,
730,12,12,12,20,31,4317,136,166,
731,12,12,12,20,32,4357,137,162,
732,13,12,13,20,31,4351,136,162,
733,12,13,12,20,31,4373,137,165,
734,13,13,12,20,31,4379,137,162,
735,13,12,12,21,32,4392,137,163,
736,12,13,12,20,32,4401,139,164,
737,13,12,12,20,32,4420,138,164,
738,12,12,12,20,31,4430,138,165,
739,12,12,12,20,31,4437,137,163,
740,12,12,12,20,32,4447,139,164,
741,12,12,12,20,31,4443,139,165,
742,12,12,13,20,32,4549,138,165,
743,12,12,12,20,31,4468,138,165,
744,13,13,12,21,32,4478,143,165,
745,13,12,12,21,31,4520,139,166,
746,13,13,12,21,33,4532,139,165,
747,13,13,12,20,32,4561,140,165,
748,12,12,13,21,32,4557,141,166,
749,13,13,12,21,32,4574,140,167,
750,12,12,13,21,32,4588,141,166,
751,13,15,13,22,34,4762,143,168,
752,13,12,12,22,32,4618,143,167,
753,12,13,12,21,32,4650,140,167,
754,12,12,12,21,32,4614,142,167,
755,12,13,13,21,33,4639,142,171,
756,13,13,13,21,32,4660,143,168,
757,12,13,13,21,32,4683,143,167,
758,13,13,14,21,33,4676,138,166,
759,13,13,13,22,34,4941,151,181,
760,14,13,14,22,35,4967,150,178,
761,14,13,13,22,34,4960,135,162,
762,12,12,12,20,33,4714,142,171,
763,13,13,12,21,32,4732,144,171,
764,13,13,13,21,33,4739,143,171,
765,13,13,12,22,32,4740,145,168,
766,13,13,13,22,32,4753,144,171,
767,13,12,13,21,33,4791,143,171,
768,13,12,13,21,32,4795,144,171,
769,13,13,13,21,33,4792,146,175,
770,13,13,13,21,32,4812,144,177,
771,13,13,13,22,32,4833,145,176,
772,13,13,13,22,33,4834,146,176,
773,13,12,13,21,33,4849,147,177,
774,13,13,12,21,33,4866,147,177,
775,13,13,13,22,33,4901,146,177,
776,13,13,13,21,33,4890,153,178,
777,13,13,13,21,33,4922,150,178,
778,14,13,13,22,33,4947,146,178,
779,13,14,13,21,34,4928,146,177,
780,13,13,13,21,33,4932,147,178,
781,13,13,13,22,33,4947,147,178,
782,13,13,13,21,33,4945,148,176,
783,13,13,14,21,33,4954,149,178,
784,13,13,13,22,33,4992,149,177,
785,13,13,13,22,34,4986,148,178,
786,13,13,13,22,34,5166,148,179,
787,13,13,13,22,33,5030,149,179,
788,13,13,13,22,34,5057,151,183,
789,13,13,13,22,33,5068,150,180,
790,13,13,13,22,33,5084,151,179,
791,13,13,13,22,34,5073,151,178,
792,13,13,13,23,34,5109,149,179,
793,14,13,13,22,33,5104,151,180,
794,13,13,13,22,34,5107,150,181,
795,13,13,13,22,34,5131,151,180,
796,13,13,13,22,35,5169,150,179,
797,13,13,13,22,34,5154,152,180,
798,13,13,13,22,34,5183,152,182,
799,14,13,13,22,35,5175,153,180,
800,14,13,13,22,34,5184,151,181,
801,13,13,13,22,34,5218,152,181,
802,14,13,14,22,34,5252,154,184,
803,14,13,13,23,34,5280,153,183,
804,14,13,13,22,35,5289,153,182,
805,13,14,13,23,35,5311,155,183,
806,14,14,13,22,35,5319,155,185,
807,14,14,14,23,34,5433,160,192,
808,15,14,14,23,36,5601,163,195,
809,15,14,14,24,36,5623,163,194,
810,14,14,15,24,37,5634,146,179,
811,14,13,13,22,34,5382,157,185,
812,14,13,14,23,35,5383,155,183,
813,14,14,14,22,34,5418,156,184,
814,14,14,13,23,34,5411,155,184,
815,14,14,14,23,34,5437,157,186,
816,14,14,14,23,35,5465,156,188,
817,14,14,14,23,36,5476,156,189,
818,14,14,14,23,35,5485,159,186,
819,14,14,14,23,35,5490,158,187,
820,14,14,14,23,35,5512,157,186,
821,14,14,14,23,36,5511,157,189,
822,14,14,14,23,35,5509,156,186,
823,14,14,14,23,35,5538,156,188,
824,14,14,14,23,36,5544,156,188,
825,14,14,14,23,35,5552,158,187,
826,14,14,13,23,35,5595,160,188,
827,14,14,14,23,35,5606,160,188,
828,14,14,14,22,36,5597,157,188,
829,14,14,14,23,35,5614,160,189,
830,14,14,14,23,35,5635,158,189,
831,14,14,14,23,35,5662,159,189,
832,14,14,14,23,36,5663,160,191,
833,14,14,13,23,36,5683,160,190,
834,14,14,13,24,36,5676,160,192,
835,14,14,14,23,36,5723,162,190,
836,14,14,14,24,35,5672,160,191,
837,14,14,14,23,35,5701,158,191,
838,14,14,14,23,36,5711,161,195,
839,14,15,14,23,36,5748,163,191,
840,14,14,14,23,36,5742,162,191,
841,14,14,14,24,35,5825,160,192,
842,14,14,14,23,36,5855,163,197,
843,15,14,15,25,37,6079,171,201,
844,15,15,15,24,38,6545,169,203,
845,15,15,15,25,38,6031,172,200,
846,15,15,14,24,37,5940,164,198,
847,15,14,14,24,36,5937,163,196,
848,14,14,14,25,36,5899,163,194,
849,14,14,14,24,37,5906,165,195,
850,14,14,15,24,36,6020,174,205,
851,15,15,15,25,39,6217,172,203,
852,15,15,15,25,39,6242,171,204,
853,15,15,15,25,39,6253,171,205,
854,15,15,15,25,39,6270,170,204,
855,15,15,15,25,39,6280,171,204,
856,15,16,15,25,39,6262,172,204,
857,15,15,15,25,38,6271,172,206,
858,15,15,15,25,39,6298,174,206,
859,15,15,15,25,39,6280,175,211,
860,15,15,15,25,39,6342,174,205,
861,15,15,15,25,39,6347,172,207,
862,15,15,15,25,39,6332,172,206,
863,15,15,15,25,39,6360,172,205,
864,16,15,15,25,39,6400,175,206,
865,15,15,15,25,39,6347,157,187,
866,14,14,13,24,37,6017,166,197,
867,14,14,14,23,37,6077,167,196,
868,15,14,14,23,37,6117,167,197,
869,15,14,14,25,37,6117,165,197,
870,14,14,14,23,38,6099,168,197,
871,14,14,14,24,37,6143,164,197,
872,14,14,15,24,36,6172,167,198,
873,15,15,14,24,37,6165,168,197,
874,15,14,14,24,37,6162,166,198,
875,15,14,15,24,37,6188,168,198,
876,14,14,15,24,37,6218,167,199,
877,15,15,15,25,38,6248,167,198,
878,15,15,14,24,37,6249,168,200,
879,15,15,14,24,38,6251,168,200,
880,15,15,14,24,37,6275,169,200,
881,14,14,14,24,38,6252,166,200,
882,15,15,14,24,38,6289,170,201,
883,14,14,14,24,37,6305,169,200,
884,15,14,15,25,38,6342,170,202,
885,15,15,14,24,38,6357,171,202,
886,15,15,14,25,38,6366,170,202,
887,15,15,15,25,38,6362,171,202,
888,15,15,15,25,38,6383,170,202,
889,15,14,15,24,39,6648,180,214,
890,15,15,15,26,41,6730,178,216,
891,16,16,15,26,40,6765,179,215,
892,15,15,16,26,40,6766,183,213,
893,16,16,16,26,41,6781,179,214,
894,16,16,15,26,40,6462,170,202,
895,15,15,15,25,38,6458,172,204,
896,15,15,15,25,38,6468,168,205,
897,15,14,14,25,38,6485,172,207,
898,15,15,15,25,38,6496,171,206,
899,15,15,14,26,38,6512,173,209,
900,15,15,15,24,38,6527,171,207,
901,15,15,15,25,38,6554,176,207,
902,15,15,15,25,39,6567,171,208,
903,15,15,15,25,39,6582,173,207,
904,15,15,14,24,39,6585,172,207,
905,15,15,15,25,39,6610,174,207,
906,15,15,14,25,39,6650,175,207,
907,15,15,15,25,39,6661,175,209,
908,15,15,15,25,39,6683,174,209,
909,15,15,15,25,39,6741,176,210,
910,16,15,16,26,39,6737,177,208,
911,15,15,15,25,38,6714,176,209,
912,15,15,15,25,39,6720,175,210,
913,15,15,15,25,39,6765,175,210,
914,15,15,15,25,39,6760,176,210,
915,15,15,16,25,40,6798,175,210,
916,15,15,15,25,38,6777,176,211,
917,15,15,15,25,39,6832,178,210,
918,15,15,16,25,40,6815,177,211,
919,15,16,15,26,39,6808,176,210,
920,15,16,15,25,41,6835,177,211,
921,15,16,15,26,39,6847,179,211,
922,16,16,15,25,39,6902,179,211,
923,16,16,15,25,39,6891,178,212,
924,16,15,16,26,39,6883,177,212,
925,15,15,15,26,39,6869,178,213,
926,16,15,15,26,39,6908,180,212,
927,15,15,16,25,39,6947,176,212,
928,15,15,15,26,39,6970,180,213,
929,15,16,15,26,40,7005,179,213,
930,15,15,15,26,40,6975,178,213,
931,16,15,16,26,40,7000,180,214,
932,16,15,15,26,40,7023,180,213,
933,15,16,15,26,40,7000,180,213,
934,16,15,15,26,40,7130,181,214,
935,16,15,15,26,40,7067,180,215,
936,16,16,16,26,40,7040,178,215,
937,15,16,15,26,42,7085,180,215,
938,16,15,16,26,40,7089,182,214,
939,16,16,15,26,40,7113,180,215,
940,16,16,16,26,40,7153,182,216,
941,15,16,16,26,40,7726,193,229,
942,17,16,17,27,42,7218,182,217,
943,16,15,15,26,41,7228,182,216,
944,16,15,17,27,41,7259,182,216,
945,16,16,15,27,40,7255,183,217,
946,16,16,15,27,40,7302,184,218,
947,16,16,16,26,40,7311,183,217,
948,15,16,16,26,41,7322,185,218,
949,15,16,15,27,40,7348,184,218,
950,16,16,15,26,41,7354,187,218,
951,16,16,16,27,42,7338,182,218,
952,16,16,16,26,41,7369,183,219,
953,16,16,16,26,40,7386,185,219,
954,16,16,16,26,40,7392,185,219,
955,16,16,16,26,41,7418,185,220,
956,16,16,15,27,41,7429,186,221,
957,16,16,15,27,42,7450,187,221,
958,16,16,16,27,42,7540,196,232,
959,17,17,17,28,45,7859,195,232,
960,16,18,17,27,43,7970,189,228,
961,18,18,17,36,46,8501,208,251,
962,18,18,19,29,40,7846,192,228,
963,16,16,17,27,42,7940,195,231,
964,17,17,16,28,43,7946,198,235,
965,17,17,16,28,44,8047,200,236,
966,17,17,17,28,45,8289,201,240,
967,19,18,17,28,44,8220,203,244,
968,17,18,18,29,45,8216,202,239,
969,18,17,17,29,45,8191,202,240,
970,17,17,17,29,45,8197,201,239,
971,17,17,17,28,44,8207,203,241,
972,17,17,17,28,45,8182,202,239,
973,17,17,17,29,44,8193,200,241,
974,17,17,17,29,46,8206,201,241,
975,18,17,17,29,45,8202,201,240,
976,17,17,17,28,44,8209,203,241,
977,17,18,17,29,44,8225,200,239,
978,18,17,17,29,44,8210,201,238,
979,17,17,17,28,44,8226,202,242,
980,17,17,17,29,43,7736,190,227,
981,16,16,16,27,43,7756,190,226,
982,16,16,16,26,42,7792,191,227,
983,17,17,16,27,41,7845,192,228,
984,17,16,16,27,41,7865,193,227,
985,16,16,16,27,42,7878,190,228,
986,16,16,16,27,43,7863,191,226,
987,17,16,16,27,42,7896,193,226,
988,16,17,16,27,43,7930,189,228,
989,16,16,16,27,42,7962,193,228,
990,17,17,16,28,42,8259,196,229,
991,17,17,17,28,44,8090,197,233,
992,17,17,16,28,44,8095,195,231,
993,17,17,17,28,43,8118,194,232,
994,17,17,16,28,43,8107,195,233,
995,18,17,17,28,43,8150,196,232,
996,17,17,16,28,45,8213,204,244,
997,18,17,17,29,45,8541,205,242,
998,18,18,17,29,45,8530,204,244,
999,17,17,18,29,45,8549,203,245,
1000,18,18,17,29,45,8586,204,244,
1001,18,17,17,29,46,8590,204,245,
1002,18,18,17,29,46,8574,208,244,
1003,17,17,17,29,47,8599,206,242,
1004,18,17,17,29,46,8579,203,244,
1005,18,17,17,29,45,8421,198,233,
1006,17,17,17,28,43,8387,204,241,
1007,18,17,17,29,45,8565,204,241,
1008,17,17,17,28,46,8591,204,243,
1009,18,18,17,29,45,8607,205,242,
1010,18,18,17,30,46,8635,206,243,
1011,18,18,18,29,45,8615,207,243,
1012,18,18,17,29,45,8272,195,234,
1013,17,17,17,29,44,8361,197,231,
1014,17,17,17,28,43,8279,195,233,
1015,17,17,17,28,43,8286,196,235,
1016,17,17,17,28,44,8309,196,233,
1017,17,17,17,28,43,8321,200,234,
1018,16,17,17,28,44,8376,200,236,
1019,17,17,17,29,44,8465,201,238,
1020,17,17,17,29,44,8506,200,238,
1021,17,17,17,29,44,8529,202,238,
1022,17,17,17,28,44,8534,200,238,
1023,17,17,17,28,44,8766,210,248,
1024,18,18,18,30,47,8909,207,247,
1025,18,18,18,30,47,8898,209,263,
1026,18,18,18,29,46,8924,209,264,
1027,18,18,18,30,47,8947,210,267,
1028,18,18,18,30,47,8547,200,254,
1029,17,17,17,28,44,8486,199,253,
1030,18,17,18,27,43,8651,199,254,
1031,17,17,17,28,44,8508,198,254,
1032,18,17,17,29,44,8543,199,254,
1033,17,17,17,28,44,8561,201,255,
1034,17,17,17,29,44,8586,199,256,
1035,17,17,17,28,45,8597,201,254,
1036,18,17,17,29,44,8637,201,256,
1037,17,17,17,28,45,8646,200,255,
1038,17,17,17,28,44,8855,213,267,
1039,18,18,18,30,47,9156,213,267,
1040,19,18,18,30,46,9152,214,267,
1041,18,18,18,30,46,9183,213,267,
1042,18,18,18,30,47,9158,211,265,
1043,18,17,18,31,47,9035,201,255,
1044,17,17,17,28,45,8744,201,256,
1045,17,17,17,29,45,8798,202,256,
1046,17,17,17,29,44,8782,205,256,
1047,17,17,17,29,45,8820,204,255,
1048,18,17,17,29,44,8839,206,256,
1049,18,17,17,28,45,8846,206,256,
1050,17,17,17,29,45,8921,206,259,
1051,17,18,17,29,45,9010,206,257,
1052,17,17,17,29,46,9039,209,259,
1053,18,18,18,29,45,9035,208,261,
1054,18,18,17,29,46,9079,209,259,
1055,18,17,18,29,45,9050,208,259,
1056,18,18,17,29,46,9087,209,259,
1057,18,17,17,29,45,9129,209,260,
1058,18,18,17,29,46,9162,208,260,
1059,18,18,18,30,46,9160,210,260,
1060,18,18,17,29,47,9014,206,258,
1061,18,18,17,29,45,9043,208,257,
1062,18,18,17,30,46,9072,207,260,
1063,18,18,18,29,45,9068,206,259,
1064,17,18,17,29,45,9132,208,257,
1065,18,17,17,29,45,9468,216,271,
1066,20,19,18,31,48,9651,217,272,
1067,19,19,18,31,48,9641,219,272,
1068,19,19,18,31,48,9663,220,270,
1069,19,19,19,31,48,9680,221,273,
1070,19,19,18,30,48,9316,208,259,
1071,17,17,17,29,46,9183,209,259,
1072,18,18,17,29,45,9194,213,260,
1073,17,17,17,29,47,9241,220,276,
1074,19,19,19,32,49,9837,220,279,
1075,19,19,18,32,49,9910,223,278,
